county_name,lon,lat,state_name,state_alpha
Cherokee County,-84.4750574,34.2443166,Georgia,GA
Chattooga County,-85.3452894,34.4741785,Georgia,GA
Decatur County,-84.5841442,30.8806553,Georgia,GA
Mitchell County,-84.192038,31.228997,Georgia,GA
Newton County,-83.8551837,33.5440407,Georgia,GA
Grady County,-84.2450076,30.8759031,Georgia,GA
Bibb County,-83.6941941,32.8088446,Georgia,GA
Bacon County,-82.4514325,31.5502095,Georgia,GA
Jackson County,-83.562566,34.1308811,Georgia,GA
Tattnall County,-82.0592081,32.0437683,Georgia,GA
Wilkes County,-82.7479211,33.7790312,Georgia,GA
Glascock County,-82.6069126,33.2274908,Georgia,GA
Whitfield County,-84.968541,34.8017261,Georgia,GA
Spalding County,-84.2860671,33.2623888,Georgia,GA
Butts County,-83.9582206,33.2903551,Georgia,GA
Lumpkin County,-83.9989251,34.5681403,Georgia,GA
Dade County,-85.5062006,34.8524237,Georgia,GA
Houston County,-83.6628559,32.4583811,Georgia,GA
McIntosh County,-81.3724597,31.4885923,Georgia,GA
Monroe County,-83.9229376,33.0174352,Georgia,GA
Forsyth County,-84.1274353,34.225143,Georgia,GA
Glynn County,-81.4964503,31.2127098,Georgia,GA
Baldwin County,-83.2554566,33.0594897,Georgia,GA
Fannin County,-84.3173308,34.8665427,Georgia,GA
Lee County,-84.1466814,31.8184185,Georgia,GA
Gilmer County,-84.4546244,34.6905055,Georgia,GA
Sauk County,-89.943329,43.4279976,Wisconsin,WI
Pierce County,-92.4262793,44.7253365,Wisconsin,WI
La Crosse County,-91.1117584,43.9082222,Wisconsin,WI
Dunn County,-91.8976612,44.9477454,Wisconsin,WI
Jackson County,-90.7974909,44.326331,Wisconsin,WI
Green Lake County,-89.1136994,43.8261905,Wisconsin,WI
Walworth County,-88.5417306,42.6681095,Wisconsin,WI
Vernon County,-90.8219835,43.5993661,Wisconsin,WI
Kenosha County,-87.4250046,42.5797034,Wisconsin,WI
Milwaukee County,-87.4815541,43.0176601,Wisconsin,WI
Ashland County,-90.6796907,46.5444245,Wisconsin,WI
Oneida County,-89.5345333,45.7161762,Wisconsin,WI
Waushara County,-89.2397862,44.1128231,Wisconsin,WI
Washburn County,-91.7964217,45.8924885,Wisconsin,WI
Lafayette County,-90.1302916,42.6555781,Wisconsin,WI
Waupaca County,-88.9670053,44.4780043,Wisconsin,WI
Vilas County,-89.501254,46.049848,Wisconsin,WI
Ozaukee County,-87.4993036,43.3607524,Wisconsin,WI
Sheboygan County,-87.7321195,43.7451995,Wisconsin,WI
Washington County,-88.2329166,43.391156,Wisconsin,WI
Bayfield County,-91.1772815,46.6341992,Wisconsin,WI
Portage County,-89.4980699,44.4762457,Wisconsin,WI
Fond du Lac County,-88.493284,43.7547219,Wisconsin,WI
Kewaunee County,-87.1630621,44.5010638,Wisconsin,WI
Langlade County,-89.0675484,45.2623798,Wisconsin,WI
Rock County,-89.0752844,42.6698802,Wisconsin,WI
Crawford County,-90.9512302,43.24991,Wisconsin,WI
Eau Claire County,-91.2864137,44.7263547,Wisconsin,WI
Oconto County,-88.2065162,44.9965754,Wisconsin,WI
Forest County,-88.7733265,45.6668806,Wisconsin,WI
Sawyer County,-91.1471302,45.8649127,Wisconsin,WI
Trempealeau County,-91.3588668,44.3030501,Wisconsin,WI
Polk County,-92.447066,45.4620407,Wisconsin,WI
Green County,-89.6050743,42.6755218,Wisconsin,WI
Outagamie County,-88.4649883,44.4182258,Wisconsin,WI
Adams County,-89.7672232,43.9737629,Wisconsin,WI
Taylor County,-90.5048529,45.2116558,Wisconsin,WI
Marathon County,-89.757823,44.8980363,Wisconsin,WI
Florence County,-88.4069879,45.8718277,Wisconsin,WI
Barron County,-91.8528921,45.4371917,Wisconsin,WI
Iron County,-90.2612985,46.32655,Wisconsin,WI
Monroe County,-90.6199687,43.9451751,Wisconsin,WI
Racine County,-87.42084,42.7541231,Wisconsin,WI
Shawano County,-88.7558134,44.7896407,Wisconsin,WI
Dodge County,-88.7043982,43.4226616,Wisconsin,WI
Dane County,-89.4178523,43.0674684,Wisconsin,WI
Calumet County,-88.2121322,44.0784104,Wisconsin,WI
Jefferson County,-88.7739847,43.0138045,Wisconsin,WI
Burnett County,-92.3757305,45.8668974,Wisconsin,WI
Chippewa County,-91.2835054,45.0690918,Wisconsin,WI
Douglas County,-91.8924773,46.4632185,Wisconsin,WI
Marquette County,-89.4090953,43.8260529,Wisconsin,WI
Brown County,-87.9961514,44.4740209,Wisconsin,WI
Richland County,-90.4356927,43.3761994,Wisconsin,WI
Wood County,-90.0388252,44.4614126,Wisconsin,WI
Winnebago County,-88.6681488,44.0857068,Wisconsin,WI
Lincoln County,-89.7423088,45.3384167,Wisconsin,WI
Pepin County,-91.8348898,44.6274362,Wisconsin,WI
Iowa County,-90.1336915,43.0010208,Wisconsin,WI
Marinette County,-87.991198,45.3468989,Wisconsin,WI
Price County,-90.3596497,45.6790725,Wisconsin,WI
Grant County,-90.6942288,42.8700275,Wisconsin,WI
Columbia County,-89.3304721,43.4718818,Wisconsin,WI
Clark County,-90.6099532,44.7393462,Wisconsin,WI
St. Croix County,-92.4472842,45.0289589,Wisconsin,WI
Juneau County,-90.1139837,43.9328362,Wisconsin,WI
Rusk County,-91.1367448,45.472734,Wisconsin,WI
Waukesha County,-88.3042404,43.0183677,Wisconsin,WI
Buffalo County,-91.7612289,44.3856419,Wisconsin,WI
Menominee County,-88.6692512,44.9913041,Wisconsin,WI
Manitowoc County,-87.3154777,44.1044332,Wisconsin,WI
Door County,-87.0486828,45.0934165,Wisconsin,WI
Stone County,-92.140508,35.8570169,Arkansas,AR
Polk County,-94.2308841,34.4909149,Arkansas,AR
Independence County,-91.5599423,35.7374992,Arkansas,AR
Lonoke County,-91.894132,34.7551137,Arkansas,AR
Clark County,-93.1762085,34.0533162,Arkansas,AR
Fulton County,-91.8196636,36.3836192,Arkansas,AR
Logan County,-93.7209102,35.2186538,Arkansas,AR
Miller County,-93.9015018,33.3055054,Arkansas,AR
Arkansas County,-91.3765466,34.2895697,Arkansas,AR
Carroll County,-93.5416633,36.3377742,Arkansas,AR
Van Buren County,-92.5159757,35.5829532,Arkansas,AR
Johnson County,-93.4663223,35.5733586,Arkansas,AR
Searcy County,-92.6958884,35.8963868,Arkansas,AR
Garland County,-93.1469323,34.5788523,Arkansas,AR
Sevier County,-94.2432792,33.9948773,Arkansas,AR
Jefferson County,-91.9307005,34.2776284,Arkansas,AR
Lincoln County,-91.7276258,33.957675,Arkansas,AR
Randolph County,-91.0284409,36.3412985,Arkansas,AR
Izard County,-91.9136252,36.0948792,Arkansas,AR
Scott County,-94.0636413,34.8588693,Arkansas,AR
Perry County,-92.9268773,34.9463629,Arkansas,AR
Craighead County,-90.6314213,35.8277285,Arkansas,AR
Cleburne County,-92.0599504,35.5663146,Arkansas,AR
Hot Spring County,-92.9441474,34.3151767,Arkansas,AR
Columbia County,-93.2328433,33.2230377,Arkansas,AR
Ouachita County,-92.8784131,33.5911684,Arkansas,AR
Yell County,-93.4083032,34.9977133,Arkansas,AR
Monroe County,-91.2033099,34.6795117,Arkansas,AR
Mississippi County,-90.0522072,35.7669437,Arkansas,AR
Washington County,-94.2184168,35.9712088,Arkansas,AR
Newton County,-93.2158985,35.9107424,Arkansas,AR
Calhoun County,-92.513879,33.5604604,Arkansas,AR
Cross County,-90.7639835,35.2856921,Arkansas,AR
Phillips County,-90.8555931,34.4236874,Arkansas,AR
Franklin County,-93.8876647,35.5085579,Arkansas,AR
Crawford County,-94.2362187,35.5830114,Arkansas,AR
Jackson County,-91.2232051,35.5964673,Arkansas,AR
Clay County,-90.4187041,36.3673021,Arkansas,AR
Faulkner County,-92.324711,35.1462865,Arkansas,AR
Baxter County,-92.3304757,36.2807589,Arkansas,AR
Little River County,-94.2297741,33.699497,Arkansas,AR
Boone County,-93.0792364,36.3042991,Arkansas,AR
Ashley County,-91.7722672,33.1908354,Arkansas,AR
Desha County,-91.2441034,33.8287519,Arkansas,AR
St. Francis County,-90.7421378,35.0140258,Arkansas,AR
Montgomery County,-93.6633287,34.5455808,Arkansas,AR
Sharp County,-91.4710689,36.1733989,Arkansas,AR
Greene County,-90.5663459,36.1206072,Arkansas,AR
Woodruff County,-91.2445353,35.1927768,Arkansas,AR
White County,-91.7530339,35.2551175,Arkansas,AR
Lee County,-90.7793454,34.7798576,Arkansas,AR
Conway County,-92.6892479,35.265702,Arkansas,AR
Howard County,-93.9909315,34.0830639,Arkansas,AR
Nevada County,-93.3050716,33.6666991,Arkansas,AR
Pulaski County,-92.312996,34.7703106,Arkansas,AR
Grant County,-92.4229794,34.2855683,Arkansas,AR
Benton County,-94.2562236,36.3378359,Arkansas,AR
Madison County,-93.7240531,36.0125452,Arkansas,AR
Dallas County,-92.6539989,33.9678233,Arkansas,AR
Cleveland County,-92.1887141,33.8932006,Arkansas,AR
Crittenden County,-90.3153317,35.2118788,Arkansas,AR
Lafayette County,-93.611514,33.2406294,Arkansas,AR
Saline County,-92.674463,34.6485246,Arkansas,AR
Chicot County,-91.2971578,33.2671393,Arkansas,AR
Pope County,-93.0268181,35.456557,Arkansas,AR
Marion County,-92.6785765,36.2666636,Arkansas,AR
Prairie County,-91.5536205,34.8311162,Arkansas,AR
Bradley County,-92.1691559,33.4665491,Arkansas,AR
Drew County,-91.7227781,33.5872418,Arkansas,AR
Pike County,-93.6586589,34.1581907,Arkansas,AR
Union County,-92.5981447,33.1682186,Arkansas,AR
Sebastian County,-94.2749889,35.1969808,Arkansas,AR
Lawrence County,-91.1011529,36.0410983,Arkansas,AR
Poinsett County,-90.6811037,35.5688702,Arkansas,AR
Hempstead County,-93.6658093,33.7286109,Arkansas,AR
Wallowa County,-117.1855796,45.593753,Oregon,OR
Crook County,-120.3715849,44.1630537,Oregon,OR
Clackamas County,-122.1951274,45.1604934,Oregon,OR
Clatsop County,-123.705014,46.0245092,Oregon,OR
Klamath County,-121.6461682,42.6837613,Oregon,OR
Morrow County,-119.6023111,45.4254956,Oregon,OR
Jackson County,-122.6756846,42.4116284,Oregon,OR
Multnomah County,-122.4171728,45.5476932,Oregon,OR
Baker County,-117.6919334,44.7034268,Oregon,OR
Benton County,-123.4246641,44.4938816,Oregon,OR
Marion County,-122.5762602,44.9008984,Oregon,OR
Grant County,-119.0140572,44.4963261,Oregon,OR
Coos County,-124.0941335,43.1859095,Oregon,OR
Linn County,-122.5372084,44.4888982,Oregon,OR
Lake County,-120.3897896,42.7884009,Oregon,OR
Wheeler County,-120.0268608,44.7364146,Oregon,OR
Malheur County,-117.6040452,43.1880821,Oregon,OR
Tillamook County,-123.7592988,45.4558895,Oregon,OR
Lane County,-122.8976901,43.9283286,Oregon,OR
Union County,-117.9991488,45.3040809,Oregon,OR
Douglas County,-123.154476,43.2863277,Oregon,OR
Columbia County,-123.081079,45.941932,Oregon,OR
Hood River County,-121.6559762,45.5117753,Oregon,OR
Harney County,-118.9871695,43.0644492,Oregon,OR
Lincoln County,-123.9112121,44.6410607,Oregon,OR
Josephine County,-123.5716261,42.3869815,Oregon,OR
Gilliam County,-120.319901,45.43059,Oregon,OR
Deschutes County,-121.2255751,43.9151181,Oregon,OR
Polk County,-123.3986729,44.9003752,Oregon,OR
Wasco County,-121.1650693,45.1645359,Oregon,OR
Sherman County,-120.6785124,45.3992158,Oregon,OR
Yamhill County,-123.3163993,45.2478274,Oregon,OR
Curry County,-124.2109292,42.4664387,Oregon,OR
Umatilla County,-118.7338795,45.5911997,Oregon,OR
Jefferson County,-121.1786315,44.6451505,Oregon,OR
Washington County,-123.0976146,45.5535419,Oregon,OR
Beaver County,-80.3507209,40.6841401,Pennsylvania,PA
Forest County,-79.249705,41.513304,Pennsylvania,PA
Tioga County,-77.2572881,41.7668593,Pennsylvania,PA
Dauphin County,-76.7926343,40.4125646,Pennsylvania,PA
Wayne County,-75.293193,41.6470068,Pennsylvania,PA
Greene County,-80.2256552,39.8477067,Pennsylvania,PA
Jefferson County,-79.012419,41.1380282,Pennsylvania,PA
Snyder County,-77.0729288,40.7554068,Pennsylvania,PA
Clarion County,-79.4203691,41.1981594,Pennsylvania,PA
Clearfield County,-78.473749,41.0002489,Pennsylvania,PA
Indiana County,-79.0875451,40.6514319,Pennsylvania,PA
Perry County,-77.2663284,40.3977795,Pennsylvania,PA
Cameron County,-78.1983145,41.4382883,Pennsylvania,PA
Butler County,-79.9189776,40.9138467,Pennsylvania,PA
Philadelphia County,-75.1333459,40.0093755,Pennsylvania,PA
Fulton County,-78.1226171,39.9107505,Pennsylvania,PA
Bradford County,-76.5021237,41.7914949,Pennsylvania,PA
Huntingdon County,-77.9685953,40.4223108,Pennsylvania,PA
Bedford County,-78.4947507,39.9986204,Pennsylvania,PA
Lawrence County,-80.3344455,40.9927352,Pennsylvania,PA
Clinton County,-77.6491409,41.2453009,Pennsylvania,PA
Columbia County,-76.4042599,41.0455174,Pennsylvania,PA
Berks County,-75.9268598,40.4139565,Pennsylvania,PA
Mercer County,-80.2527863,41.3000142,Pennsylvania,PA
Schuylkill County,-76.2177878,40.703682,Pennsylvania,PA
Sullivan County,-76.5117166,41.4392848,Pennsylvania,PA
Northumberland County,-76.709877,40.8515244,Pennsylvania,PA
Cambria County,-78.7104629,40.5103124,Pennsylvania,PA
Lackawanna County,-75.6096661,41.4402841,Pennsylvania,PA
Wyoming County,-76.008731,41.5251726,Pennsylvania,PA
Chester County,-75.7497323,39.9739654,Pennsylvania,PA
Monroe County,-75.3290651,41.0562401,Pennsylvania,PA
York County,-76.7288887,39.9217514,Pennsylvania,PA
Elk County,-78.6539383,41.4273339,Pennsylvania,PA
Carbon County,-75.7050387,40.9183661,Pennsylvania,PA
Blair County,-78.3106362,40.4979217,Pennsylvania,PA
Somerset County,-79.0284859,39.9812968,Pennsylvania,PA
Erie County,-80.0963858,42.1179519,Pennsylvania,PA
Fayette County,-79.6401194,39.9189072,Pennsylvania,PA
Juniata County,-77.4004377,40.530673,Pennsylvania,PA
McKean County,-78.5724631,41.8145902,Pennsylvania,PA
Mifflin County,-77.6519381,40.6016069,Pennsylvania,PA
Montgomery County,-75.3702011,40.2099992,Pennsylvania,PA
Warren County,-79.3131731,41.8436691,Pennsylvania,PA
Montour County,-76.6651953,41.0292912,Pennsylvania,PA
Delaware County,-75.3987862,39.9166704,Pennsylvania,PA
Adams County,-77.2177296,39.8694707,Pennsylvania,PA
Lehigh County,-75.5906269,40.6142409,Pennsylvania,PA
Northampton County,-75.3074468,40.7527913,Pennsylvania,PA
Cumberland County,-77.2634419,40.1648047,Pennsylvania,PA
Franklin County,-77.7244974,39.9266851,Pennsylvania,PA
Luzerne County,-75.9760345,41.1727868,Pennsylvania,PA
Potter County,-77.8944358,41.7485866,Pennsylvania,PA
Allegheny County,-79.9804515,40.4697574,Pennsylvania,PA
Bucks County,-75.10706,40.3368872,Pennsylvania,PA
Lycoming County,-77.0552254,41.3436196,Pennsylvania,PA
Lebanon County,-76.4648697,40.3715593,Pennsylvania,PA
Centre County,-77.8478297,40.9091603,Pennsylvania,PA
Pike County,-75.0315143,41.3259485,Pennsylvania,PA
Susquehanna County,-75.8009686,41.8196651,Pennsylvania,PA
Washington County,-80.2521319,40.2000054,Pennsylvania,PA
Union County,-77.0554751,40.962179,Pennsylvania,PA
Crawford County,-80.107795,41.687876,Pennsylvania,PA
Venango County,-79.7544181,41.4019797,Pennsylvania,PA
Lancaster County,-76.250198,40.0419921,Pennsylvania,PA
Armstrong County,-79.4641285,40.8123805,Pennsylvania,PA
Westmoreland County,-79.4666879,40.3110682,Pennsylvania,PA
Jasper County,-89.1194302,32.0169894,Mississippi,MS
Chickasaw County,-88.9458075,33.9216539,Mississippi,MS
Union County,-89.0023393,34.4895325,Mississippi,MS
Kemper County,-88.6256306,32.7501361,Mississippi,MS
Washington County,-90.9444459,33.273174,Mississippi,MS
Issaquena County,-91.0035351,32.7555393,Mississippi,MS
Benton County,-89.2002848,34.8105184,Mississippi,MS
Lowndes County,-88.4397227,33.4714237,Mississippi,MS
Lamar County,-89.5063691,31.1975865,Mississippi,MS
Alcorn County,-88.5811091,34.8865689,Mississippi,MS
Lafayette County,-89.4859026,34.3492982,Mississippi,MS
Carroll County,-89.918887,33.4407948,Mississippi,MS
Lincoln County,-90.4535663,31.5352155,Mississippi,MS
Tunica County,-90.3717697,34.6522011,Mississippi,MS
Montgomery County,-89.6396251,33.5007144,Mississippi,MS
Choctaw County,-89.2513319,33.3459638,Mississippi,MS
Tippah County,-88.9188185,34.7636183,Mississippi,MS
Pearl River County,-89.5869043,30.7747929,Mississippi,MS
Perry County,-88.9887554,31.1693073,Mississippi,MS
Bolivar County,-90.8841199,33.7991391,Mississippi,MS
Warren County,-90.8523838,32.3560946,Mississippi,MS
Newton County,-89.1184115,32.4019702,Mississippi,MS
Tallahatchie County,-90.1722451,33.9545268,Mississippi,MS
Sharkey County,-90.8276129,32.8923946,Mississippi,MS
Forrest County,-89.2594467,31.1885802,Mississippi,MS
Yalobusha County,-89.7038072,34.0306661,Mississippi,MS
Clarke County,-88.6879756,32.0453738,Mississippi,MS
Simpson County,-89.9177086,31.9025047,Mississippi,MS
Stone County,-89.112297,30.790184,Mississippi,MS
Rankin County,-89.946063,32.2671233,Mississippi,MS
Marion County,-89.821712,31.2301672,Mississippi,MS
George County,-88.6422679,30.8554305,Mississippi,MS
Monroe County,-88.4850379,33.8900295,Mississippi,MS
Scott County,-89.5332094,32.4271272,Mississippi,MS
Holmes County,-90.0911968,33.1259415,Mississippi,MS
Oktibbeha County,-88.8761514,33.4223134,Mississippi,MS
Covington County,-89.5488968,31.633331,Mississippi,MS
Pontotoc County,-89.0372387,34.2270808,Mississippi,MS
Yazoo County,-90.3879282,32.7656747,Mississippi,MS
Tate County,-89.9431054,34.6495527,Mississippi,MS
Lawrence County,-90.1075299,31.5500087,Mississippi,MS
Attala County,-89.5886221,33.0904703,Mississippi,MS
Prentiss County,-88.5221794,34.6211043,Mississippi,MS
Pike County,-90.3977277,31.1775158,Mississippi,MS
Copiah County,-90.4487578,31.8669151,Mississippi,MS
Calhoun County,-89.3371142,33.9366339,Mississippi,MS
Greene County,-88.6348108,31.2128455,Mississippi,MS
Amite County,-90.7955421,31.2039333,Mississippi,MS
Hancock County,-89.4827905,30.3916415,Mississippi,MS
Smith County,-89.4948768,32.0190291,Mississippi,MS
Claiborne County,-90.9154239,31.9728096,Mississippi,MS
Wayne County,-88.678214,31.642503,Mississippi,MS
Winston County,-89.0373913,33.0787236,Mississippi,MS
Humphreys County,-90.5234209,33.1309962,Mississippi,MS
Noxubee County,-88.5660044,33.1065082,Mississippi,MS
Leflore County,-90.2949343,33.5497896,Mississippi,MS
Coahoma County,-90.603165,34.2286699,Mississippi,MS
Harrison County,-89.0833762,30.4165357,Mississippi,MS
Jackson County,-88.6251005,30.4560045,Mississippi,MS
Panola County,-89.9630654,34.3652052,Mississippi,MS
Marshall County,-89.504231,34.7661897,Mississippi,MS
Grenada County,-89.8027405,33.770031,Mississippi,MS
Tishomingo County,-88.236064,34.7376972,Mississippi,MS
Quitman County,-90.2901707,34.2528327,Mississippi,MS
Wilkinson County,-91.3246169,31.1610908,Mississippi,MS
Leake County,-89.5222361,32.7607372,Mississippi,MS
Clay County,-88.7833259,33.6617328,Mississippi,MS
Franklin County,-90.8958113,31.4777763,Mississippi,MS
Neshoba County,-89.1192743,32.752518,Mississippi,MS
Lee County,-88.6824388,34.2923703,Mississippi,MS
Sunflower County,-90.5950901,33.6055289,Mississippi,MS
Jefferson County,-91.0438779,31.7336333,Mississippi,MS
Adams County,-91.3517814,31.4862176,Mississippi,MS
Itawamba County,-88.3631269,34.2810747,Mississippi,MS
Hinds County,-90.4660171,32.2677879,Mississippi,MS
DeSoto County,-89.99324,34.874266,Mississippi,MS
Jones County,-89.1685317,31.6166011,Mississippi,MS
Lauderdale County,-88.6604487,32.4039981,Mississippi,MS
Walthall County,-90.1034306,31.164492,Mississippi,MS
Jefferson Davis County,-89.8265175,31.5656058,Mississippi,MS
Webster County,-89.2838356,33.6120482,Mississippi,MS
Madison County,-90.0341603,32.6343703,Mississippi,MS
Henry County,-93.7926278,38.3864909,Missouri,MO
Barton County,-94.3440893,37.5007989,Missouri,MO
Knox County,-92.1468345,40.1368559,Missouri,MO
Livingston County,-93.5482013,39.778587,Missouri,MO
Johnson County,-93.8118634,38.741528,Missouri,MO
Madison County,-90.3454526,37.4732347,Missouri,MO
Maries County,-91.923601,38.1626154,Missouri,MO
Lawrence County,-93.8305507,37.1065898,Missouri,MO
Reynolds County,-90.9695158,37.3608568,Missouri,MO
Newton County,-94.3350211,36.9083639,Missouri,MO
Christian County,-93.1876139,36.9697388,Missouri,MO
McDonald County,-94.3439556,36.630218,Missouri,MO
Atchison County,-95.4375546,40.431846,Missouri,MO
Boone County,-92.3102022,38.9898614,Missouri,MO
Harrison County,-93.9925818,40.34562,Missouri,MO
Cass County,-94.3545467,38.6464737,Missouri,MO
Douglas County,-92.5158918,36.9465168,Missouri,MO
Webster County,-92.8760795,37.2808043,Missouri,MO
Iron County,-90.9846823,37.5943638,Missouri,MO
Grundy County,-93.5650538,40.1125409,Missouri,MO
Pike County,-91.1716071,39.3399592,Missouri,MO
Scott County,-89.5680975,37.0477927,Missouri,MO
Stone County,-93.4737009,36.751004,Missouri,MO
Howard County,-92.6959255,39.143365,Missouri,MO
Washington County,-90.8970179,37.9426107,Missouri,MO
Miller County,-92.4298762,38.2166802,Missouri,MO
Platte County,-94.7614717,39.3786957,Missouri,MO
Buchanan County,-94.8081728,39.6603695,Missouri,MO
Cole County,-92.2800271,38.5032331,Missouri,MO
Ralls County,-91.5247867,39.5534554,Missouri,MO
Andrew County,-94.8035511,39.9888628,Missouri,MO
Montgomery County,-91.465427,38.9351835,Missouri,MO
Ozark County,-92.4585492,36.6495904,Missouri,MO
Marion County,-91.6353791,39.8075383,Missouri,MO
Ray County,-93.9957462,39.3084005,Missouri,MO
Butler County,-90.40313,36.7151802,Missouri,MO
Laclede County,-92.5948405,37.6596879,Missouri,MO
Saline County,-93.2041639,39.1358403,Missouri,MO
Franklin County,-91.0734098,38.4083125,Missouri,MO
Chariton County,-92.9616205,39.5179685,Missouri,MO
Wayne County,-90.4538013,37.1111058,Missouri,MO
Cedar County,-93.8500144,37.7336549,Missouri,MO
Bollinger County,-90.0246043,37.3183458,Missouri,MO
Randolph County,-92.4929595,39.4392486,Missouri,MO
Jasper County,-94.3372594,37.2051967,Missouri,MO
Oregon County,-91.4018272,36.6853104,Missouri,MO
Dallas County,-93.0338146,37.6835825,Missouri,MO
Osage County,-91.8595036,38.4642535,Missouri,MO
Gasconade County,-91.5057795,38.4411826,Missouri,MO
St. Charles County,-90.6749153,38.7811023,Missouri,MO
Holt County,-95.2190716,40.095724,Missouri,MO
Crawford County,-91.3139328,37.9665605,Missouri,MO
Lafayette County,-93.8026388,39.0687048,Missouri,MO
Ste. Genevieve County,-90.1615306,37.8858449,Missouri,MO
Clark County,-91.729472,40.4072747,Missouri,MO
Worth County,-94.4187477,40.4801923,Missouri,MO
Phelps County,-91.7903492,37.8663263,Missouri,MO
Hickory County,-93.3228345,37.9367003,Missouri,MO
Barry County,-93.8343258,36.6993775,Missouri,MO
Polk County,-93.4008166,37.6167611,Missouri,MO
Caldwell County,-93.9791785,39.6589977,Missouri,MO
Lewis County,-91.7288031,40.0845592,Missouri,MO
Ripley County,-90.8670597,36.6489018,Missouri,MO
Warren County,-91.1593065,38.761902,Missouri,MO
Jackson County,-94.3433259,39.005441,Missouri,MO
Stoddard County,-89.9474812,36.8515565,Missouri,MO
Pulaski County,-92.2070224,37.8248346,Missouri,MO
Gentry County,-94.4053211,40.2081271,Missouri,MO
Adair County,-92.6035922,40.1906655,Missouri,MO
St. Louis County,-90.4459541,38.6407022,Missouri,MO
Wright County,-92.4800104,37.2676356,Missouri,MO
Audrain County,-91.8434148,39.2144798,Missouri,MO
Cooper County,-92.8123231,38.8453861,Missouri,MO
Clay County,-94.4215024,39.3155512,Missouri,MO
Sullivan County,-93.1097826,40.209587,Missouri,MO
Nodaway County,-94.8831457,40.3611359,Missouri,MO
Taney County,-93.0428188,36.6498267,Missouri,MO
Linn County,-93.108019,39.8644404,Missouri,MO
Moniteau County,-92.5836417,38.6330371,Missouri,MO
Callaway County,-91.9234458,38.835547,Missouri,MO
Jefferson County,-90.5435419,38.2575993,Missouri,MO
Lincoln County,-90.9629165,39.0622547,Missouri,MO
Texas County,-91.9644783,37.3142565,Missouri,MO
Morgan County,-92.8748352,38.4208069,Missouri,MO
Greene County,-93.3406409,37.2581957,Missouri,MO
Carter County,-90.9457051,36.9448579,Missouri,MO
Cape Girardeau County,-89.6856575,37.3841408,Missouri,MO
Mississippi County,-89.2959286,36.826264,Missouri,MO
Schuyler County,-92.5190156,40.4693611,Missouri,MO
Howell County,-91.8873677,36.7743685,Missouri,MO
Macon County,-92.56434,39.829795,Missouri,MO
Daviess County,-93.970053,39.9628387,Missouri,MO
Shelby County,-92.0887194,39.7975309,Missouri,MO
Shannon County,-91.3913284,37.1524984,Missouri,MO
Perry County,-89.8021249,37.7111296,Missouri,MO
Dade County,-93.854878,37.4323495,Missouri,MO
Scotland County,-92.1428235,40.4476855,Missouri,MO
Putnam County,-93.0145314,40.4786055,Missouri,MO
St. Francois County,-90.4738684,37.8107068,Missouri,MO
Clinton County,-94.3958028,39.6087233,Missouri,MO
Carroll County,-93.5002266,39.4273754,Missouri,MO
Vernon County,-94.3415972,37.8501957,Missouri,MO
Benton County,-93.2879421,38.3010358,Missouri,MO
Dent County,-91.489716,37.6030746,Missouri,MO
St. Clair County,-93.7730765,38.0390688,Missouri,MO
Mercer County,-93.5676313,40.4214135,Missouri,MO
Pettis County,-93.2852073,38.7273667,Missouri,MO
DeKalb County,-94.4071901,39.8946645,Missouri,MO
Dunklin County,-90.065394,36.3069045,Missouri,MO
Monroe County,-92.0064582,39.4982695,Missouri,MO
Pemiscot County,-89.7859419,36.2099162,Missouri,MO
St. Louis city,-90.2445816,38.6356988,Missouri,MO
Bates County,-94.3392459,38.2572171,Missouri,MO
New Madrid County,-89.6559485,36.5942608,Missouri,MO
Camden County,-92.7653271,38.0265275,Missouri,MO
Saguache County,-106.2346662,38.0316514,Colorado,CO
Sedgwick County,-102.3553579,40.8715679,Colorado,CO
Cheyenne County,-102.6045852,38.8353865,Colorado,CO
Custer County,-105.3735148,38.1019939,Colorado,CO
La Plata County,-107.8397178,37.2873673,Colorado,CO
San Juan County,-107.6702566,37.7810745,Colorado,CO
Pitkin County,-106.9157831,39.2173323,Colorado,CO
Park County,-105.7176479,39.1189141,Colorado,CO
Alamosa County,-105.7880414,37.5684423,Colorado,CO
Prowers County,-102.3921613,37.9581814,Colorado,CO
Moffat County,-108.2110988,40.6163576,Colorado,CO
Jefferson County,-105.2454623,39.5795106,Colorado,CO
Summit County,-106.1375545,39.6210227,Colorado,CO
Pueblo County,-104.4898924,38.1706581,Colorado,CO
Boulder County,-105.3976911,40.0949699,Colorado,CO
Denver County,-104.8811054,39.7618502,Colorado,CO
Montrose County,-108.2662815,38.4075069,Colorado,CO
Eagle County,-106.6951694,39.6269919,Colorado,CO
San Miguel County,-108.427326,38.0093735,Colorado,CO
Costilla County,-105.4289399,37.2775474,Colorado,CO
Broomfield County,-105.0519954,39.9532103,Colorado,CO
Chaffee County,-106.3166833,38.7382234,Colorado,CO
Crowley County,-103.7727363,38.3061801,Colorado,CO
Fremont County,-105.4249583,38.4551696,Colorado,CO
Huerfano County,-104.9599278,37.6878154,Colorado,CO
Delta County,-107.864757,38.8617559,Colorado,CO
Garfield County,-107.9097802,39.5993517,Colorado,CO
Rio Blanco County,-108.2007155,39.9726223,Colorado,CO
